LineId,Type,Timestamp,pid,uid,auid,ses,msg,acct,exe,hostname,addr,terminal,res,old-auid,tty,old-ses,comm,apparmor,operation,profile,name,arch,syscall,success,exit,a0,a1,a2,a3,items,ppid,gid,euid,suid,fsuid,egid,sgid,fsgid,key,proctitle
289,USER_ACCT,2022-01-22 10:17:01,2366,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,CRED_ACQ,2022-01-22 10:17:01,2366,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,LOGIN,2022-01-22 10:17:01,2366,0,0,74,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
292,USER_START,2022-01-22 10:17:01,2366,0,0,74,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,CRED_DISP,2022-01-22 10:17:01,2366,0,0,74,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,USER_END,2022-01-22 10:17:01,2366,0,0,74,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,USER_ACCT,2022-01-22 11:17:01,5110,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,CRED_ACQ,2022-01-22 11:17:01,5110,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,LOGIN,2022-01-22 11:17:01,5110,0,0,75,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
298,USER_START,2022-01-22 11:17:01,5110,0,0,75,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,CRED_DISP,2022-01-22 11:17:01,5110,0,0,75,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,USER_END,2022-01-22 11:17:01,5110,0,0,75,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,SERVICE_START,2022-01-22 11:28:53,1,0,4294967295,4294967295,unit=systemd-tmpfiles-clean,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
302,SERVICE_STOP,2022-01-22 11:28:53,1,0,4294967295,4294967295,unit=systemd-tmpfiles-clean,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
303,USER_ACCT,2022-01-22 12:17:01,7871,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,CRED_ACQ,2022-01-22 12:17:01,7871,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,LOGIN,2022-01-22 12:17:01,7871,0,0,76,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
306,USER_START,2022-01-22 12:17:01,7871,0,0,76,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,CRED_DISP,2022-01-22 12:17:01,7871,0,0,76,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,USER_END,2022-01-22 12:17:01,7871,0,0,76,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,USER_ACCT,2022-01-22 13:17:01,10568,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,CRED_ACQ,2022-01-22 13:17:01,10568,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,LOGIN,2022-01-22 13:17:01,10568,0,0,77,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
312,USER_START,2022-01-22 13:17:01,10568,0,0,77,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,CRED_DISP,2022-01-22 13:17:01,10568,0,0,77,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,USER_END,2022-01-22 13:17:01,10568,0,0,77,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,USER_ACCT,2022-01-22 14:17:01,13237,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,CRED_ACQ,2022-01-22 14:17:01,13237,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,LOGIN,2022-01-22 14:17:01,13237,0,0,78,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
318,USER_START,2022-01-22 14:17:01,13237,0,0,78,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,CRED_DISP,2022-01-22 14:17:01,13237,0,0,78,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,USER_END,2022-01-22 14:17:01,13237,0,0,78,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,USER_ACCT,2022-01-22 15:17:01,15936,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,CRED_ACQ,2022-01-22 15:17:01,15936,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,LOGIN,2022-01-22 15:17:01,15936,0,0,79,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
324,USER_START,2022-01-22 15:17:01,15936,0,0,79,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,CRED_DISP,2022-01-22 15:17:01,15936,0,0,79,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,USER_END,2022-01-22 15:17:01,15936,0,0,79,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,SERVICE_START,2022-01-22 15:35:40,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
328,SERVICE_STOP,2022-01-22 15:35:40,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
329,USER_ACCT,2022-01-22 16:17:01,18644,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,CRED_ACQ,2022-01-22 16:17:01,18644,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,LOGIN,2022-01-22 16:17:01,18644,0,0,80,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
332,USER_START,2022-01-22 16:17:01,18644,0,0,80,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,CRED_DISP,2022-01-22 16:17:01,18644,0,0,80,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,USER_END,2022-01-22 16:17:01,18644,0,0,80,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,USER_ACCT,2022-01-22 17:17:01,21417,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,CRED_ACQ,2022-01-22 17:17:01,21417,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,LOGIN,2022-01-22 17:17:01,21417,0,0,81,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
338,USER_START,2022-01-22 17:17:01,21417,0,0,81,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,CRED_DISP,2022-01-22 17:17:01,21417,0,0,81,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,USER_END,2022-01-22 17:17:01,21417,0,0,81,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,USER_ACCT,2022-01-22 18:17:02,24138,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,CRED_ACQ,2022-01-22 18:17:02,24138,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,LOGIN,2022-01-22 18:17:02,24138,0,0,82,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
344,USER_START,2022-01-22 18:17:02,24138,0,0,82,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,CRED_DISP,2022-01-22 18:17:02,24138,0,0,82,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,USER_END,2022-01-22 18:17:02,24138,0,0,82,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,USER_ACCT,2022-01-22 19:17:02,26821,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,CRED_ACQ,2022-01-22 19:17:02,26821,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,LOGIN,2022-01-22 19:17:02,26821,0,0,83,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
350,USER_START,2022-01-22 19:17:02,26821,0,0,83,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,CRED_DISP,2022-01-22 19:17:02,26821,0,0,83,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,USER_END,2022-01-22 19:17:02,26821,0,0,83,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,SERVICE_START,2022-01-22 19:58:05,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
354,SERVICE_STOP,2022-01-22 19:58:05,1,0,4294967295,4294967295,unit=motd-news,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
355,USER_ACCT,2022-01-22 20:17:02,29624,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,CRED_ACQ,2022-01-22 20:17:02,29624,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,LOGIN,2022-01-22 20:17:02,29624,0,0,84,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
358,USER_START,2022-01-22 20:17:02,29624,0,0,84,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,CRED_DISP,2022-01-22 20:17:02,29624,0,0,84,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,USER_END,2022-01-22 20:17:02,29624,0,0,84,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,USER_ACCT,2022-01-22 21:17:02,32269,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,CRED_ACQ,2022-01-22 21:17:02,32269,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,LOGIN,2022-01-22 21:17:02,32269,0,0,85,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
364,USER_START,2022-01-22 21:17:02,32269,0,0,85,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,CRED_DISP,2022-01-22 21:17:02,32269,0,0,85,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,USER_END,2022-01-22 21:17:02,32269,0,0,85,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,USER_ACCT,2022-01-22 22:17:02,2565,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,CRED_ACQ,2022-01-22 22:17:02,2565,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,LOGIN,2022-01-22 22:17:02,2565,0,0,86,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
370,USER_START,2022-01-22 22:17:02,2565,0,0,86,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,CRED_DISP,2022-01-22 22:17:02,2565,0,0,86,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,USER_END,2022-01-22 22:17:02,2565,0,0,86,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,USER_ACCT,2022-01-22 23:17:02,5286,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,CRED_ACQ,2022-01-22 23:17:02,5286,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,LOGIN,2022-01-22 23:17:02,5286,0,0,87,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
376,USER_START,2022-01-22 23:17:02,5286,0,0,87,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,CRED_DISP,2022-01-22 23:17:02,5286,0,0,87,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,USER_END,2022-01-22 23:17:02,5286,0,0,87,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,USER_ACCT,2022-01-23 00:17:02,7970,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,CRED_ACQ,2022-01-23 00:17:02,7970,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,LOGIN,2022-01-23 00:17:02,7970,0,0,88,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
382,USER_START,2022-01-23 00:17:02,7970,0,0,88,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,CRED_DISP,2022-01-23 00:17:02,7970,0,0,88,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,USER_END,2022-01-23 00:17:02,7970,0,0,88,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,USER_ACCT,2022-01-23 00:57:02,9793,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,CRED_ACQ,2022-01-23 00:57:02,9793,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,LOGIN,2022-01-23 00:57:02,9793,0,0,89,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
388,USER_START,2022-01-23 00:57:02,9793,0,0,89,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,CRED_DISP,2022-01-23 00:57:02,9793,0,0,89,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,USER_END,2022-01-23 00:57:02,9793,0,0,89,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,USER_ACCT,2022-01-23 01:17:02,10720,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,CRED_ACQ,2022-01-23 01:17:02,10720,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,LOGIN,2022-01-23 01:17:02,10720,0,0,90,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
394,USER_START,2022-01-23 01:17:02,10720,0,0,90,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,CRED_DISP,2022-01-23 01:17:02,10720,0,0,90,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,USER_END,2022-01-23 01:17:02,10720,0,0,90,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,USER_ACCT,2022-01-23 02:17:02,13452,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,CRED_ACQ,2022-01-23 02:17:02,13452,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,LOGIN,2022-01-23 02:17:02,13452,0,0,91,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
400,USER_START,2022-01-23 02:17:02,13452,0,0,91,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,CRED_DISP,2022-01-23 02:17:02,13452,0,0,91,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,USER_END,2022-01-23 02:17:02,13452,0,0,91,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,SERVICE_START,2022-01-23 02:18:37,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
404,SERVICE_STOP,2022-01-23 02:18:37,1,0,4294967295,4294967295,unit=apt-daily,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
405,USER_ACCT,2022-01-23 03:17:01,16692,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,CRED_ACQ,2022-01-23 03:17:01,16692,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,LOGIN,2022-01-23 03:17:01,16692,0,0,92,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
408,USER_START,2022-01-23 03:17:01,16692,0,0,92,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,CRED_DISP,2022-01-23 03:17:01,16692,0,0,92,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,USER_END,2022-01-23 03:17:01,16692,0,0,92,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,USER_ACCT,2022-01-23 04:17:01,19364,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,CRED_ACQ,2022-01-23 04:17:01,19364,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,LOGIN,2022-01-23 04:17:01,19364,0,0,93,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
414,USER_START,2022-01-23 04:17:01,19364,0,0,93,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,CRED_DISP,2022-01-23 04:17:01,19364,0,0,93,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,USER_END,2022-01-23 04:17:01,19364,0,0,93,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,USER_ACCT,2022-01-23 05:17:01,22038,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,CRED_ACQ,2022-01-23 05:17:01,22038,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,LOGIN,2022-01-23 05:17:01,22038,0,0,94,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
420,USER_START,2022-01-23 05:17:01,22038,0,0,94,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,CRED_DISP,2022-01-23 05:17:01,22038,0,0,94,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,USER_END,2022-01-23 05:17:01,22038,0,0,94,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,USER_ACCT,2022-01-23 06:17:01,24720,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,CRED_ACQ,2022-01-23 06:17:01,24720,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,LOGIN,2022-01-23 06:17:01,24720,0,0,95,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
426,USER_START,2022-01-23 06:17:01,24720,0,0,95,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,CRED_DISP,2022-01-23 06:17:01,24720,0,0,95,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,USER_END,2022-01-23 06:17:01,24720,0,0,95,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,SERVICE_START,2022-01-23 06:22:35,1,0,4294967295,4294967295,unit=apt-daily-upgrade,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
430,SERVICE_STOP,2022-01-23 06:22:35,1,0,4294967295,4294967295,unit=apt-daily-upgrade,,"""/lib/systemd/systemd""",?,?,?,success,,,,"""systemd""",,,,,,,,,,,,,,,,,,,,,,,
431,USER_ACCT,2022-01-23 06:25:01,25143,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,CRED_ACQ,2022-01-23 06:25:01,25143,0,4294967295,4294967295,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,LOGIN,2022-01-23 06:25:01,25143,0,0,96,,,,,,,1,4294967295,(none),4294967295,,,,,,,,,,,,,,,,,,,,,,,,
434,USER_START,2022-01-23 06:25:01,25143,0,0,96,op=PAM:session_open,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,CRED_DISP,2022-01-23 06:25:14,25143,0,0,96,op=PAM:setcred,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,USER_END,2022-01-23 06:25:14,25143,0,0,96,op=PAM:session_close,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,USER_ACCT,2022-01-23 06:47:02,26244,0,4294967295,4294967295,op=PAM:accounting,root,"""/usr/sbin/cron""",?,?,cron,success,,,,,,,,,,,,,,,,,,,,,,,,,,,
