LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
349,USER_END,(1642993741.430:2195),"pid=27597 uid=0 auid=0 ses=304 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27597', 'auid=0', ""ses=304 msg='op=PAM:session_close""]"
350,SERVICE_START,(1642993752.625:2196),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
351,SERVICE_STOP,(1642993752.625:2197),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
352,USER_ACCT,(1642994221.444:2198),"pid=27668 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27668', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
353,CRED_ACQ,(1642994221.448:2199),"pid=27668 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27668', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
354,LOGIN,(1642994221.448:2200),pid=27668 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=305 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=27668', 'ses=305']"
355,USER_START,(1642994221.448:2201),"pid=27668 uid=0 auid=0 ses=305 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27668', 'auid=0', ""ses=305 msg='op=PAM:session_open""]"
356,CRED_DISP,(1642994221.452:2202),"pid=27668 uid=0 auid=0 ses=305 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27668', 'auid=0', ""ses=305 msg='op=PAM:setcred""]"
357,USER_END,(1642994221.452:2203),"pid=27668 uid=0 auid=0 ses=305 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27668', 'auid=0', ""ses=305 msg='op=PAM:session_close""]"
358,USER_ACCT,(1642995541.476:2204),"pid=27677 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27677', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
359,CRED_ACQ,(1642995541.476:2205),"pid=27677 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27677', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
360,LOGIN,(1642995541.476:2206),pid=27677 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=306 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=27677', 'ses=306']"
361,USER_START,(1642995541.480:2207),"pid=27677 uid=0 auid=0 ses=306 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27677', 'auid=0', ""ses=306 msg='op=PAM:session_open""]"
362,CRED_DISP,(1642995541.496:2208),"pid=27677 uid=0 auid=0 ses=306 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27677', 'auid=0', ""ses=306 msg='op=PAM:setcred""]"
363,USER_END,(1642995541.496:2209),"pid=27677 uid=0 auid=0 ses=306 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27677', 'auid=0', ""ses=306 msg='op=PAM:session_close""]"
364,SERVICE_START,(1642995552.640:2210),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
365,SERVICE_STOP,(1642995552.640:2211),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
366,USER_ACCT,(1642997341.543:2212),"pid=27853 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27853', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
367,CRED_ACQ,(1642997341.543:2213),"pid=27853 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27853', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
368,LOGIN,(1642997341.543:2214),pid=27853 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=307 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=27853', 'ses=307']"
369,USER_START,(1642997341.547:2215),"pid=27853 uid=0 auid=0 ses=307 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27853', 'auid=0', ""ses=307 msg='op=PAM:session_open""]"
370,CRED_DISP,(1642997341.559:2216),"pid=27853 uid=0 auid=0 ses=307 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27853', 'auid=0', ""ses=307 msg='op=PAM:setcred""]"
371,USER_END,(1642997341.559:2217),"pid=27853 uid=0 auid=0 ses=307 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27853', 'auid=0', ""ses=307 msg='op=PAM:session_close""]"
372,SERVICE_START,(1642997353.431:2218),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
373,SERVICE_STOP,(1642997353.431:2219),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
374,USER_ACCT,(1642997821.574:2220),"pid=27933 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27933', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
375,CRED_ACQ,(1642997821.574:2221),"pid=27933 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27933', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
376,LOGIN,(1642997821.578:2222),pid=27933 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=308 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=27933', 'ses=308']"
377,USER_START,(1642997821.582:2223),"pid=27933 uid=0 auid=0 ses=308 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27933', 'auid=0', ""ses=308 msg='op=PAM:session_open""]"
378,CRED_DISP,(1642997821.590:2224),"pid=27933 uid=0 auid=0 ses=308 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27933', 'auid=0', ""ses=308 msg='op=PAM:setcred""]"
379,USER_END,(1642997821.590:2225),"pid=27933 uid=0 auid=0 ses=308 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27933', 'auid=0', ""ses=308 msg='op=PAM:session_close""]"
380,USER_AUTH,(1642999060.603:2226),"pid=27950 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:authentication acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'",52288206,"pid=27950 uid=33 auid=4294967295 ses=4294967295 <*> acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'","[""msg='op=PAM:authentication""]"
381,USER_ACCT,(1642999060.603:2227),"pid=27950 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'",52288206,"pid=27950 uid=33 auid=4294967295 ses=4294967295 <*> acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'","[""msg='op=PAM:accounting""]"
382,CRED_ACQ,(1642999060.615:2228),"pid=27950 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'",52288206,"pid=27950 uid=33 auid=4294967295 ses=4294967295 <*> acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'","[""msg='op=PAM:setcred""]"
383,USER_START,(1642999060.627:2229),"pid=27950 uid=33 auid=4294967295 ses=4294967295 msg='op=PAM:session_open acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'",52288206,"pid=27950 uid=33 auid=4294967295 ses=4294967295 <*> acct=""jhall"" exe=""/bin/su"" hostname=? addr=? terminal=/dev/pts/1 res=success'","[""msg='op=PAM:session_open""]"
384,USER_CMD,(1642999086.239:2230),"pid=27966 uid=1002 auid=4294967295 ses=4294967295 msg='cwd=""/var/www/intranet.smith.russellmitchell.com/wp-content/uploads/2022/01"" cmd=636174202F6574632F736861646F77 terminal=pts/1 res=success'",08b2e0f8,"pid=27966 uid=1002 auid=4294967295 ses=4294967295 msg='cwd=""/var/www/intranet.smith.russellmitchell.com/wp-content/uploads/2022/01"" cmd=636174202F6574632F736861646F77 terminal=pts/1 res=success'",[]
385,CRED_REFR,(1642999086.239:2231),"pid=27966 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/1 res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=27966', ""msg='op=PAM:setcred"", 'acct=""root"" exe=""/usr/bin/sudo""', 'terminal=/dev/pts/1']"
386,USER_START,(1642999086.243:2232),"pid=27966 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/1 res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=27966', ""msg='op=PAM:session_open"", 'acct=""root"" exe=""/usr/bin/sudo""', 'terminal=/dev/pts/1']"
387,USER_END,(1642999086.247:2233),"pid=27966 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/1 res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=27966', ""msg='op=PAM:session_close"", 'acct=""root"" exe=""/usr/bin/sudo""', 'terminal=/dev/pts/1']"
388,CRED_DISP,(1642999086.247:2234),"pid=27966 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/1 res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=27966', ""msg='op=PAM:setcred"", 'acct=""root"" exe=""/usr/bin/sudo""', 'terminal=/dev/pts/1']"
389,USER_ACCT,(1642999141.610:2235),"pid=27969 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27969', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
390,CRED_ACQ,(1642999141.610:2236),"pid=27969 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27969', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
391,LOGIN,(1642999141.610:2237),pid=27969 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=309 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=27969', 'ses=309']"
392,USER_START,(1642999141.614:2238),"pid=27969 uid=0 auid=0 ses=309 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27969', 'auid=0', ""ses=309 msg='op=PAM:session_open""]"
393,CRED_DISP,(1642999141.618:2239),"pid=27969 uid=0 auid=0 ses=309 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27969', 'auid=0', ""ses=309 msg='op=PAM:setcred""]"
394,USER_END,(1642999141.618:2240),"pid=27969 uid=0 auid=0 ses=309 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=27969', 'auid=0', ""ses=309 msg='op=PAM:session_close""]"
395,SERVICE_START,(1642999152.618:2241),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
396,SERVICE_STOP,(1642999152.618:2242),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
397,USER_ACCT,(1643000941.642:2243),"pid=28044 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
398,CRED_ACQ,(1643000941.646:2244),"pid=28044 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
399,LOGIN,(1643000941.646:2245),pid=28044 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=310 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28044', 'ses=310']"
400,USER_START,(1643000941.650:2246),"pid=28044 uid=0 auid=0 ses=310 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=0', ""ses=310 msg='op=PAM:session_open""]"
401,CRED_DISP,(1643000941.654:2247),"pid=28044 uid=0 auid=0 ses=310 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=0', ""ses=310 msg='op=PAM:setcred""]"
402,USER_END,(1643000941.654:2248),"pid=28044 uid=0 auid=0 ses=310 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28044', 'auid=0', ""ses=310 msg='op=PAM:session_close""]"
403,SERVICE_START,(1643000952.629:2249),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
404,SERVICE_STOP,(1643000952.629:2250),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
405,USER_ACCT,(1643001421.668:2251),"pid=28116 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
406,CRED_ACQ,(1643001421.668:2252),"pid=28116 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
407,LOGIN,(1643001421.668:2253),pid=28116 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=311 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28116', 'ses=311']"
408,USER_START,(1643001421.668:2254),"pid=28116 uid=0 auid=0 ses=311 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=0', ""ses=311 msg='op=PAM:session_open""]"
409,CRED_DISP,(1643001421.676:2255),"pid=28116 uid=0 auid=0 ses=311 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=0', ""ses=311 msg='op=PAM:setcred""]"
410,USER_END,(1643001421.680:2256),"pid=28116 uid=0 auid=0 ses=311 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28116', 'auid=0', ""ses=311 msg='op=PAM:session_close""]"
411,USER_ACCT,(1643002741.704:2257),"pid=28126 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
412,CRED_ACQ,(1643002741.704:2258),"pid=28126 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
413,LOGIN,(1643002741.704:2259),pid=28126 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=312 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28126', 'ses=312']"
414,USER_START,(1643002741.708:2260),"pid=28126 uid=0 auid=0 ses=312 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=0', ""ses=312 msg='op=PAM:session_open""]"
415,CRED_DISP,(1643002741.712:2261),"pid=28126 uid=0 auid=0 ses=312 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=0', ""ses=312 msg='op=PAM:setcred""]"
416,USER_END,(1643002741.712:2262),"pid=28126 uid=0 auid=0 ses=312 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28126', 'auid=0', ""ses=312 msg='op=PAM:session_close""]"
